EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,P2030,P2040,P2050,P2060,P2070,P2080
2296,ROSCOE,MUNICIPAL,G,NOLAN,N,1092,1060,1026,1001,985,982
2298,ROSEBUD,MUNICIPAL,G,FALLS,N,1190,1109,1036,953,892,853
2299,ROSENBERG,MUNICIPAL,H,FORT BEND,N,53516,66373,77631,85487,91320,96510
2300,ROTAN,MUNICIPAL,G,FISHER,N,1436,1386,1346,1328,1306,1285
2302,ROWLETT,MUNICIPAL,C,DALLAS,Y,65945,69670,80411,84929,88280,88280
2302,ROWLETT,MUNICIPAL,C,ROCKWALL,Y,11930,12265,14770,15942,16815,16815
2304,ROYSE CITY,MUNICIPAL,C,COLLIN,Y,8394,15496,22376,24692,27747,27747
2304,ROYSE CITY,MUNICIPAL,C,ROCKWALL,Y,26943,53046,68545,74175,82398,80859
2304,ROYSE CITY,MUNICIPAL,D,HUNT,Y,4136,5910,7450,8967,10495,12034
2306,RUNAWAY BAY,MUNICIPAL,C,WISE,N,1878,2304,2826,3467,4253,5217
2307,RUNGE,MUNICIPAL,L,KARNES,N,876,925,974,1030,1094,1167
2308,RUSK,MUNICIPAL,I,CHEROKEE,N,5226,5252,5265,5272,5291,5322
2309,RUSK RURAL WSC,MUNICIPAL,I,CHEROKEE,N,3378,3353,3301,3240,3182,3126
2310,SABINAL,MUNICIPAL,L,UVALDE,N,1292,1262,1220,1170,1116,1056
2311,SACHSE,MUNICIPAL,C,COLLIN,Y,9745,10386,11796,12331,12692,12692
2311,SACHSE,MUNICIPAL,C,DALLAS,Y,19762,21212,24032,25085,25770,25770
2312,SAGINAW,MUNICIPAL,C,TARRANT,N,29916,32879,33167,33395,33727,33727
2315,SALADO WSC,MUNICIPAL,G,BELL,N,7529,8442,9464,10610,11895,13337
2316,SAN AUGUSTINE,MUNICIPAL,I,SAN AUGUSTINE,N,1817,1731,1682,1655,1654,1689
2317,SAN BENITO,MUNICIPAL,M,CAMERON,N,25980,26650,26890,26810,26730,26646
2318,SAN DIEGO MUD 1,MUNICIPAL,N,DUVAL,Y,3748,3746,3732,3733,3803,3974
2318,SAN DIEGO MUD 1,MUNICIPAL,N,JIM WELLS,Y,743,767,792,824,861,907
2322,SAN JUAN,MUNICIPAL,M,HIDALGO,N,23805,24380,24837,25693,26565,27455
2323,SAN LEON MUD,MUNICIPAL,H,GALVESTON,N,6246,6470,6643,6702,6765,6827
2324,SAN MARCOS,MUNICIPAL,L,CALDWELL,Y,917,917,917,917,917,917
2324,SAN MARCOS,MUNICIPAL,L,HAYS,Y,140913,198869,245241,279444,301489,315690
2326,SAN SABA,MUNICIPAL,K,SAN SABA,N,3000,3000,3000,3000,3000,3000
2327,TERRELL COUNTY WCID 1,MUNICIPAL,E,TERRELL,N,477,388,335,281,227,173
2328,SANGER,MUNICIPAL,C,DENTON,N,11153,14002,17000,22119,27933,35269
2330,SANTA ANNA,MUNICIPAL,F,COLEMAN,N,950,916,890,870,857,860
2332,GALVESTON COUNTY WCID 8,MUNICIPAL,H,GALVESTON,N,4276,4378,4446,4465,4478,4488
2333,SANTA ROSA,MUNICIPAL,M,CAMERON,N,2947,3023,3049,3039,3026,3014
2334,SARDIS LONE ELM WSC,MUNICIPAL,C,ELLIS,N,20865,25783,31135,32524,32524,32524
2336,SCHERTZ,MUNICIPAL,L,BEXAR,Y,9641,13665,17272,20265,23714,27687
2336,SCHERTZ,MUNICIPAL,L,COMAL,Y,1371,1912,2634,3549,4595,5793
2336,SCHERTZ,MUNICIPAL,L,GUADALUPE,Y,40008,46563,53883,61623,70494,80655
2337,SCHULENBURG,MUNICIPAL,K,FAYETTE,N,3000,3000,3000,3000,3000,3000
2338,SEABROOK,MUNICIPAL,H,HARRIS,N,13856,14105,14306,14390,14374,14317
2339,SEADRIFT,MUNICIPAL,L,CALHOUN,N,905,865,816,767,714,659
2340,SEAGRAVES,MUNICIPAL,O,GAINES,N,1849,1654,1468,1263,1090,944
2341,SEALY,MUNICIPAL,H,AUSTIN,N,7139,7480,7893,8071,8205,8287
2342,SEBASTIAN MUD,MUNICIPAL,M,WILLACY,N,1410,1285,1175,1104,1045,998
2343,SELMA,MUNICIPAL,L,BEXAR,Y,10477,13541,16288,18599,21258,24318
2343,SELMA,MUNICIPAL,L,COMAL,Y,633,1098,1718,2502,3399,4426
2343,SELMA,MUNICIPAL,L,GUADALUPE,Y,5251,5251,5251,5251,5251,5251
2344,SEMINOLE,MUNICIPAL,O,GAINES,N,7157,7647,8093,8378,8716,9101
2346,SEYMOUR,MUNICIPAL,B,BAYLOR,N,2375,2269,2179,2111,2045,1979
2347,SHADY HOLLOW MUD,MUNICIPAL,K,TRAVIS,N,3291,3359,3422,3503,3592,3691
2349,SHALLOWATER,MUNICIPAL,O,LUBBOCK,N,3294,3688,4086,4596,5142,5727
2350,SHAMROCK MUNICIPAL WATER SYSTEM,MUNICIPAL,A,WHEELER,N,1633,1592,1544,1512,1481,1454
2351,SHARON WSC,MUNICIPAL,D,CAMP,Y,33,34,34,34,31,31
2351,SHARON WSC,MUNICIPAL,D,UPSHUR,Y,2009,2027,2019,1991,1962,1933
2351,SHARON WSC,MUNICIPAL,D,WOOD,Y,4406,4689,4856,5197,5538,5882
2352,SHAVANO PARK,MUNICIPAL,L,BEXAR,N,1804,2041,2252,2441,2656,2903
2353,SHENANDOAH,MUNICIPAL,H,MONTGOMERY,N,5206,6252,6480,6704,6771,6815
2354,SHEPHERD,MUNICIPAL,H,SAN JACINTO,N,1986,1971,1920,1868,1812,1751
2355,SHERMAN,MUNICIPAL,C,GRAYSON,N,46811,50903,54318,57317,60622,64264
2356,SHINER,MUNICIPAL,P,LAVACA,N,2282,2441,2598,2781,2970,3166
2357,SHOREACRES,MUNICIPAL,H,HARRIS,N,1534,1534,1543,1546,1555,1561
2359,HUDSPETH COUNTY WCID 1,MUNICIPAL,E,HUDSPETH,N,1663,1502,1381,1271,1161,1050
2360,SILSBEE,MUNICIPAL,I,HARDIN,N,7825,8260,8719,9203,9714,10253
2361,SILVERTON,MUNICIPAL,O,BRISCOE,N,549,508,478,442,407,371
2363,SINTON,MUNICIPAL,N,SAN PATRICIO,N,4689,4602,4575,4634,4692,4749
2365,SLATON,MUNICIPAL,O,LUBBOCK,N,5665,5396,5146,4849,4571,4311
2367,SMITHVILLE,MUNICIPAL,K,BASTROP,N,3686,3960,4274,4635,5045,5512
2369,SNOOK,MUNICIPAL,G,BURLESON,N,1170,1179,1173,1161,1152,1143
2370,SNYDER,MUNICIPAL,F,SCURRY,N,11619,11877,12060,12190,12327,12471
2373,SOMERVILLE,MUNICIPAL,G,BURLESON,N,1316,1324,1317,1308,1297,1284
2374,SONORA,MUNICIPAL,F,SUTTON,N,2169,1991,1803,1663,1514,1358
2375,SOUR LAKE,MUNICIPAL,I,HARDIN,N,1580,1570,1549,1514,1478,1444
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,COLLIN,Y,1269,1671,2128,2586,3092,3649
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,GRAYSON,Y,4034,4496,4882,5240,5631,6061
2377,SOUTH HOUSTON,MUNICIPAL,H,HARRIS,N,16605,16915,17017,17063,17109,17098
2378,SOUTH NEWTON WSC,MUNICIPAL,I,NEWTON,Y,1641,1483,1312,1157,1004,858
2378,SOUTH NEWTON WSC,MUNICIPAL,I,ORANGE,Y,1321,1351,1357,1344,1331,1318
2380,SOUTH TAWAKONI WSC,MUNICIPAL,D,VAN ZANDT,N,2619,2114,1709,1348,1067,846
2381,SOUTHERN MONTGOMERY COUNTY MUD,MUNICIPAL,H,MONTGOMERY,N,9795,10240,10300,10336,10626,10837
2382,SOUTHERN UTILITIES,MUNICIPAL,D,SMITH,Y,11353,11974,12412,12693,12978,13267
2382,SOUTHERN UTILITIES,MUNICIPAL,I,CHEROKEE,Y,3372,3336,3271,3198,3126,3053
2382,SOUTHERN UTILITIES,MUNICIPAL,I,RUSK,Y,408,396,375,353,331,307
2382,SOUTHERN UTILITIES,MUNICIPAL,I,SMITH,Y,40550,43682,45885,47577,49237,50867
2383,SOUTHLAKE,MUNICIPAL,C,DENTON,Y,699,648,582,513,440,367
2383,SOUTHLAKE,MUNICIPAL,C,TARRANT,Y,35117,39471,42199,44631,47071,49365
2384,SOUTHMAYD,MUNICIPAL,C,GRAYSON,N,964,992,1015,1026,1039,1055
2385,SOUTHSIDE PLACE,MUNICIPAL,H,HARRIS,N,1903,1940,1941,1941,1896,1862
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,FANNIN,Y,6879,7606,7967,8289,8643,9030
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,GRAYSON,Y,1534,1673,1788,1891,2003,2127
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,BURLESON,Y,794,833,875,918,965,1013
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,LEE,Y,515,544,575,609,643,680
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,MILAM,Y,5588,5493,5297,5114,4922,4721
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,WILLIAMSON,Y,1703,2165,2707,3299,3966,4716
2389,SPEARMAN MUNICIPAL WATER SYSTEM,MUNICIPAL,A,HANSFORD,N,3072,3139,3158,3211,3264,3316
2390,SPLENDORA,MUNICIPAL,H,LIBERTY,Y,1639,2167,2495,3013,3458,3934
2390,SPLENDORA,MUNICIPAL,H,MONTGOMERY,Y,9888,12880,16319,20773,24447,24464
2391,SPRING CREEK UD,MUNICIPAL,H,MONTGOMERY,N,10112,10432,10792,11128,11468,11789
2392,SPRING VALLEY,MUNICIPAL,H,HARRIS,N,4317,4445,4447,4447,4417,4402
2393,SPRINGTOWN,MUNICIPAL,C,PARKER,N,5436,7245,10032,12229,14192,15677
2394,SPUR,MUNICIPAL,O,DICKENS,N,745,695,622,554,482,407
2398,STAMFORD,MUNICIPAL,G,JONES,N,2846,2628,2391,2135,1841,1490
2399,STANLEY LAKE MUD,MUNICIPAL,H,MONTGOMERY,N,3833,3970,4093,4217,4326,4476
2400,STANTON,MUNICIPAL,F,MARTIN,N,2724,2996,3318,3666,4061,4509
2401,"STEAM-ELECTRIC POWER, ANDERSON",STEAM ELECTRIC POWER,I,ANDERSON,N,0,0,0,0,0,0
2402,"STEAM-ELECTRIC POWER, ATASCOSA",STEAM ELECTRIC POWER,L,ATASCOSA,N,0,0,0,0,0,0
2403,"STEAM-ELECTRIC POWER, BASTROP",STEAM ELECTRIC POWER,K,BASTROP,N,0,0,0,0,0,0
2404,"STEAM-ELECTRIC POWER, BELL",STEAM ELECTRIC POWER,G,BELL,N,0,0,0,0,0,0
2405,"STEAM-ELECTRIC POWER, BEXAR",STEAM ELECTRIC POWER,L,BEXAR,N,0,0,0,0,0,0
2406,"STEAM-ELECTRIC POWER, BOSQUE",STEAM ELECTRIC POWER,G,BOSQUE,N,0,0,0,0,0,0
2407,"STEAM-ELECTRIC POWER, BRAZOS",STEAM ELECTRIC POWER,G,BRAZOS,N,0,0,0,0,0,0
2409,"STEAM-ELECTRIC POWER, CAMERON",STEAM ELECTRIC POWER,M,CAMERON,N,0,0,0,0,0,0
2410,"STEAM-ELECTRIC POWER, CHAMBERS",STEAM ELECTRIC POWER,H,CHAMBERS,N,0,0,0,0,0,0
2411,"STEAM-ELECTRIC POWER, CHEROKEE",STEAM ELECTRIC POWER,I,CHEROKEE,N,0,0,0,0,0,0
2413,"STEAM-ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,0,0,0,0,0,0
2415,"STEAM-ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,0,0,0,0,0,0
2416,"STEAM-ELECTRIC POWER, DENTON",STEAM ELECTRIC POWER,C,DENTON,N,0,0,0,0,0,0
2417,"STEAM-ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,0,0,0,0,0,0
2418,"STEAM-ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,0,0,0,0,0,0
2419,"STEAM-ELECTRIC POWER, EL PASO",STEAM ELECTRIC POWER,E,EL PASO,N,0,0,0,0,0,0
2421,"STEAM-ELECTRIC POWER, FAYETTE",STEAM ELECTRIC POWER,K,FAYETTE,N,0,0,0,0,0,0
2422,"STEAM-ELECTRIC POWER, FORT BEND",STEAM ELECTRIC POWER,H,FORT BEND,N,0,0,0,0,0,0
2423,"STEAM-ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,0,0,0,0,0,0
2424,"STEAM-ELECTRIC POWER, FRIO",STEAM ELECTRIC POWER,L,FRIO,N,0,0,0,0,0,0
2426,"STEAM-ELECTRIC POWER, GOLIAD",STEAM ELECTRIC POWER,L,GOLIAD,N,0,0,0,0,0,0
2427,"STEAM-ELECTRIC POWER, GREGG",STEAM ELECTRIC POWER,D,GREGG,N,0,0,0,0,0,0
2428,"STEAM-ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,0,0,0,0,0,0
2429,"STEAM-ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,0,0,0,0,0,0
2431,"STEAM-ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,0,0,0,0,0,0
2432,"STEAM-ELECTRIC POWER, HARRISON",STEAM ELECTRIC POWER,D,HARRISON,N,0,0,0,0,0,0
2434,"STEAM-ELECTRIC POWER, HAYS",STEAM ELECTRIC POWER,L,HAYS,N,0,0,0,0,0,0
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,C,HENDERSON,Y,0,0,0,0,0,0
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,I,HENDERSON,Y,0,0,0,0,0,0
2436,"STEAM-ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,0,0,0,0,0,0
2437,"STEAM-ELECTRIC POWER, HOOD",STEAM ELECTRIC POWER,G,HOOD,N,0,0,0,0,0,0
2438,"STEAM-ELECTRIC POWER, HUNT",STEAM ELECTRIC POWER,D,HUNT,N,0,0,0,0,0,0
2439,"STEAM-ELECTRIC POWER, JACK",STEAM ELECTRIC POWER,C,JACK,N,0,0,0,0,0,0
2441,"STEAM-ELECTRIC POWER, JOHNSON",STEAM ELECTRIC POWER,G,JOHNSON,N,0,0,0,0,0,0
2443,"STEAM-ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,0,0,0,0,0,0
2444,"STEAM-ELECTRIC POWER, LAMAR",STEAM ELECTRIC POWER,D,LAMAR,N,0,0,0,0,0,0
2445,"STEAM-ELECTRIC POWER, LAMB",STEAM ELECTRIC POWER,O,LAMB,N,0,0,0,0,0,0
2447,"STEAM-ELECTRIC POWER, LIMESTONE",STEAM ELECTRIC POWER,G,LIMESTONE,N,0,0,0,0,0,0
2448,"STEAM-ELECTRIC POWER, LLANO",STEAM ELECTRIC POWER,K,LLANO,N,0,0,0,0,0,0
2449,"STEAM-ELECTRIC POWER, LUBBOCK",STEAM ELECTRIC POWER,O,LUBBOCK,N,0,0,0,0,0,0
2450,"STEAM-ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,0,0,0,0,0,0
2451,"STEAM-ELECTRIC POWER, MARION",STEAM ELECTRIC POWER,D,MARION,N,0,0,0,0,0,0
2452,"STEAM-ELECTRIC POWER, MATAGORDA",STEAM ELECTRIC POWER,K,MATAGORDA,N,0,0,0,0,0,0
2454,"STEAM-ELECTRIC POWER, MITCHELL",STEAM ELECTRIC POWER,F,MITCHELL,N,0,0,0,0,0,0
2455,"STEAM-ELECTRIC POWER, MONTGOMERY",STEAM ELECTRIC POWER,H,MONTGOMERY,N,0,0,0,0,0,0
2457,"STEAM-ELECTRIC POWER, MORRIS",STEAM ELECTRIC POWER,D,MORRIS,N,0,0,0,0,0,0
2459,"STEAM-ELECTRIC POWER, NEWTON",STEAM ELECTRIC POWER,I,NEWTON,N,0,0,0,0,0,0
2461,"STEAM-ELECTRIC POWER, NUECES",STEAM ELECTRIC POWER,N,NUECES,N,0,0,0,0,0,0
2462,"STEAM-ELECTRIC POWER, ORANGE",STEAM ELECTRIC POWER,I,ORANGE,N,0,0,0,0,0,0
2463,"STEAM-ELECTRIC POWER, PALO PINTO",STEAM ELECTRIC POWER,G,PALO PINTO,N,0,0,0,0,0,0
2465,"STEAM-ELECTRIC POWER, POTTER",STEAM ELECTRIC POWER,A,POTTER,N,0,0,0,0,0,0
2467,"STEAM-ELECTRIC POWER, ROBERTSON",STEAM ELECTRIC POWER,G,ROBERTSON,N,0,0,0,0,0,0
2468,"STEAM-ELECTRIC POWER, RUSK",STEAM ELECTRIC POWER,I,RUSK,N,0,0,0,0,0,0
2469,"STEAM-ELECTRIC POWER, SOMERVELL",STEAM ELECTRIC POWER,G,SOMERVELL,N,0,0,0,0,0,0
2470,"STEAM-ELECTRIC POWER, TARRANT",STEAM ELECTRIC POWER,C,TARRANT,N,0,0,0,0,0,0
2472,"STEAM-ELECTRIC POWER, TITUS",STEAM ELECTRIC POWER,D,TITUS,N,0,0,0,0,0,0
2474,"STEAM-ELECTRIC POWER, TRAVIS",STEAM ELECTRIC POWER,K,TRAVIS,N,0,0,0,0,0,0
2475,"STEAM-ELECTRIC POWER, VICTORIA",STEAM ELECTRIC POWER,L,VICTORIA,N,0,0,0,0,0,0
2476,"STEAM-ELECTRIC POWER, WARD",STEAM ELECTRIC POWER,F,WARD,N,0,0,0,0,0,0
2477,"STEAM-ELECTRIC POWER, WEBB",STEAM ELECTRIC POWER,M,WEBB,N,0,0,0,0,0,0
2478,"STEAM-ELECTRIC POWER, WHARTON",STEAM ELECTRIC POWER,K,WHARTON,Y,0,0,0,0,0,0
2478,"STEAM-ELECTRIC POWER, WHARTON",STEAM ELECTRIC POWER,P,WHARTON,Y,0,0,0,0,0,0
2479,"STEAM-ELECTRIC POWER, WICHITA",STEAM ELECTRIC POWER,B,WICHITA,N,0,0,0,0,0,0
2480,"STEAM-ELECTRIC POWER, WILBARGER",STEAM ELECTRIC POWER,B,WILBARGER,N,0,0,0,0,0,0
2481,"STEAM-ELECTRIC POWER, WISE",STEAM ELECTRIC POWER,C,WISE,N,0,0,0,0,0,0
2482,"STEAM-ELECTRIC POWER, YOAKUM",STEAM ELECTRIC POWER,O,YOAKUM,N,0,0,0,0,0,0
2483,"STEAM-ELECTRIC POWER, YOUNG",STEAM ELECTRIC POWER,G,YOUNG,N,0,0,0,0,0,0
2484,STEAMBOAT MOUNTAIN WSC,MUNICIPAL,G,TAYLOR,N,7215,9053,10634,12558,14683,17030
2486,STEPHENVILLE,MUNICIPAL,G,ERATH,N,26797,29440,32581,36832,41538,46758
2487,STERLING CITY,MUNICIPAL,F,STERLING,N,1425,1918,2542,3362,4269,5274
2488,STINNETT,MUNICIPAL,A,HUTCHINSON,N,1590,1424,1280,1157,1054,972
2489,STOCKDALE,MUNICIPAL,L,WILSON,N,1458,1471,1488,1504,1521,1540
2490,STRATFORD,MUNICIPAL,A,SHERMAN,N,1743,1708,1653,1587,1520,1455
2491,STRAWN,MUNICIPAL,G,PALO PINTO,N,547,548,542,539,536,532
2492,SUDAN,MUNICIPAL,O,LAMB,N,883,903,927,957,997,1051
2493,SUGAR LAND,MUNICIPAL,H,FORT BEND,N,115932,119859,123166,125514,128066,131376
2495,SUNBELT FWSD,MUNICIPAL,H,HARRIS,N,27122,27703,28114,28491,28194,28209
2496,SUNDOWN,MUNICIPAL,O,HOCKLEY,N,1195,1162,1091,1024,947,860
2497,SUNKO WSC,MUNICIPAL,L,KARNES,Y,150,158,167,177,187,199
2497,SUNKO WSC,MUNICIPAL,L,WILSON,Y,3995,4434,4868,5252,5692,6196
2498,SUNNYVALE,MUNICIPAL,C,DALLAS,N,9064,11417,13548,14129,14340,14340
2499,SUNRAY,MUNICIPAL,A,MOORE,N,1510,1516,1511,1473,1439,1402
2500,SUNRISE BEACH VILLAGE,MUNICIPAL,K,LLANO,N,768,784,797,808,822,838
2502,SWEENY,MUNICIPAL,H,BRAZORIA,N,3110,3118,3103,3071,3027,2932
2503,SWIFT WSC,MUNICIPAL,I,NACOGDOCHES,N,2556,2641,2717,2848,2975,3100
2504,TAFT,MUNICIPAL,N,SAN PATRICIO,N,2422,2327,2293,2338,2382,2425
2505,TAHOKA PUBLIC WATER SYSTEM,MUNICIPAL,O,LYNN,N,2268,2223,2180,2114,2046,1975
2508,TATUM,MUNICIPAL,I,PANOLA,Y,173,134,104,80,61,46
2508,TATUM,MUNICIPAL,I,RUSK,Y,1329,1288,1223,1151,1078,1005
2509,TAYLOR,MUNICIPAL,G,WILLIAMSON,N,27500,39552,53155,65755,79921,95847
2511,TCW SUPPLY,MUNICIPAL,A,HUTCHINSON,N,1317,1187,1074,975,894,829
2512,TEAGUE,MUNICIPAL,C,FREESTONE,N,3437,3142,2738,2646,2545,2435
2513,TEMPLE,MUNICIPAL,G,BELL,N,115562,129327,139891,147103,155187,164252
2514,TENAHA,MUNICIPAL,I,SHELBY,N,817,725,595,505,412,317
2516,TEXAS CITY,MUNICIPAL,H,GALVESTON,N,57263,59723,61462,62597,63368,64047
2517,TEXLINE,MUNICIPAL,A,DALLAM,N,433,449,463,478,494,511
2518,THE COLONY,MUNICIPAL,C,DENTON,N,51496,60502,67600,67600,67600,67600
2520,THE WOODLANDS,MUNICIPAL,H,MONTGOMERY,N,101086,106009,108589,109665,113970,125806
2521,THORNDALE,MUNICIPAL,G,MILAM,N,1775,1888,2008,2136,2272,2417
2524,THREE RIVERS,MUNICIPAL,N,LIVE OAK,Y,2624,2577,2565,2550,2537,2527
2524,THREE RIVERS,MUNICIPAL,N,MCMULLEN,Y,72,73,67,61,56,51
2525,THROCKMORTON,MUNICIPAL,G,THROCKMORTON,N,617,573,537,507,478,447
2526,GALVESTON COUNTY FWSD 6,MUNICIPAL,H,GALVESTON,N,1107,1107,1107,1107,1107,1107
2527,TIMPSON,MUNICIPAL,I,SHELBY,N,865,765,623,526,427,324
2528,TIOGA,MUNICIPAL,C,GRAYSON,N,1773,2106,2386,2662,2961,3288
2529,TOLAR,MUNICIPAL,G,HOOD,N,1153,1333,1517,1720,1947,2205
2530,TOM BEAN,MUNICIPAL,C,GRAYSON,N,1113,1113,1113,1113,1113,1113
2531,TOMBALL,MUNICIPAL,H,HARRIS,N,16645,18045,20593,21721,23140,23694
2534,TRAIL OF THE LAKES MUD,MUNICIPAL,H,HARRIS,N,10402,10547,10861,11018,11373,11457
2535,TRAVIS COUNTY WCID 17,MUNICIPAL,K,TRAVIS,N,46952,57890,67364,76734,87372,99447
2536,TRAVIS COUNTY WCID 18,MUNICIPAL,K,TRAVIS,N,5523,5523,5523,5523,5523,5523
2537,TRAVIS COUNTY WCID 19,MUNICIPAL,K,TRAVIS,N,463,470,477,484,491,498
2538,TRAVIS COUNTY WCID 20,MUNICIPAL,K,TRAVIS,N,1469,1469,1469,1469,1469,1469
2539,TRENTON,MUNICIPAL,C,FANNIN,N,798,857,889,913,940,970
2541,TRI COUNTY SUD,MUNICIPAL,G,LIMESTONE,N,3515,3411,3271,3140,3004,2857
2542,TRINIDAD,MUNICIPAL,C,HENDERSON,N,1134,1152,1191,1213,1236,1261
2543,TRINITY,MUNICIPAL,H,TRINITY,N,3119,2918,2727,2598,2465,2327
2544,TRINITY BAY CONSERVATION DISTRICT,MUNICIPAL,H,CHAMBERS,Y,8217,9031,9778,10278,10932,11727
2544,TRINITY BAY CONSERVATION DISTRICT,MUNICIPAL,I,JEFFERSON,Y,208,210,209,211,204,204
2545,TRINITY RURAL WSC,MUNICIPAL,H,TRINITY,Y,2875,2693,2521,2408,2290,2169
2545,TRINITY RURAL WSC,MUNICIPAL,H,WALKER,Y,32,20,12,12,12,12
2546,TROPHY CLUB MUD 1,MUNICIPAL,C,DENTON,Y,13252,13252,13252,13252,13252,13252
2546,TROPHY CLUB MUD 1,MUNICIPAL,C,TARRANT,Y,995,1282,1521,1717,1933,2169
2547,TROUP,MUNICIPAL,I,CHEROKEE,Y,59,58,57,56,55,53
2547,TROUP,MUNICIPAL,I,SMITH,Y,2002,2072,2122,2142,2162,2182
2548,TROY,MUNICIPAL,G,BELL,N,3847,4122,4397,4672,4947,5222
2550,TULIA,MUNICIPAL,O,SWISHER,N,3779,3610,3392,3205,3011,2805
2552,TWO WAY SUD,MUNICIPAL,C,COOKE,Y,43,43,50,51,54,55
2552,TWO WAY SUD,MUNICIPAL,C,GRAYSON,Y,6004,6357,7569,8275,9187,9756
2553,TYE,MUNICIPAL,G,TAYLOR,N,1016,904,807,665,511,344
2555,TYLER COUNTY SUD,MUNICIPAL,I,TYLER,N,3104,2970,2859,2778,2703,2639
2556,UNIVERSAL CITY,MUNICIPAL,L,BEXAR,Y,20327,21357,21702,21702,21702,21702
2556,UNIVERSAL CITY,MUNICIPAL,L,GUADALUPE,Y,198,252,312,376,449,532
2557,UNIVERSITY PARK,MUNICIPAL,C,DALLAS,N,25656,25656,25656,25656,25656,25656
2558,UVALDE,MUNICIPAL,L,UVALDE,N,16762,16457,15999,15482,14949,14411
2559,VALLEY MILLS,MUNICIPAL,G,BOSQUE,Y,1247,1269,1292,1315,1340,1364
2559,VALLEY MILLS,MUNICIPAL,G,MCLENNAN,Y,20,16,13,10,8,6
2561,VAN,MUNICIPAL,D,VAN ZANDT,N,3280,3338,3393,3386,3384,3387
2562,VAN ALSTYNE,MUNICIPAL,C,GRAYSON,N,8398,16284,25925,31829,41706,49029
2563,VAN HORN,MUNICIPAL,E,CULBERSON,N,2312,2179,2079,1982,1884,1785
2564,VARNER CREEK UD,MUNICIPAL,H,BRAZORIA,N,2363,2363,2307,2307,2292,2231
2565,VEGA,MUNICIPAL,A,OLDHAM,N,806,801,776,756,738,721
2566,VENUS,MUNICIPAL,G,JOHNSON,N,2416,2266,2121,1967,1824,1691
2567,VERNON,MUNICIPAL,B,WILBARGER,N,10621,10354,9909,9501,9105,8721
2568,VICTORIA,MUNICIPAL,L,VICTORIA,N,66295,67314,67537,67234,66888,66491
2569,ORANGE COUNTY WCID 1,MUNICIPAL,I,ORANGE,N,12233,11685,11655,10896,10170,9475
2571,VIRGINIA HILL WSC,MUNICIPAL,C,HENDERSON,Y,1547,1594,1633,1667,1704,1744
2571,VIRGINIA HILL WSC,MUNICIPAL,I,HENDERSON,Y,1693,1752,1788,1827,1865,1903
2572,WAELDER,MUNICIPAL,L,GONZALES,N,1016,1015,999,980,962,942
2573,WAKE VILLAGE,MUNICIPAL,D,BOWIE,N,5831,5793,5737,5649,5561,5470
2575,WALLER,MUNICIPAL,H,HARRIS,Y,897,1140,1138,1136,1136,1136
2575,WALLER,MUNICIPAL,H,WALLER,Y,1965,2040,2226,2300,2411,2485
2576,WALLIS,MUNICIPAL,H,AUSTIN,N,1308,1308,1308,1308,1311,1318
2578,WALSTON SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,3173,3441,3732,4047,4389,4760
2579,WASKOM,MUNICIPAL,D,HARRISON,N,2023,1886,1869,1637,1412,1193
2580,WATAUGA,MUNICIPAL,C,TARRANT,N,24525,24525,24525,24525,24525,24525
2581,WATER SERVICES,MUNICIPAL,L,BEXAR,Y,3642,4119,4547,4928,5364,5863
2581,WATER SERVICES,MUNICIPAL,L,COMAL,Y,1620,1609,1592,1576,1558,1538
2581,WATER SERVICES,MUNICIPAL,L,GUADALUPE,Y,201,179,160,143,129,115
2581,WATER SERVICES,MUNICIPAL,L,KENDALL,Y,215,192,170,151,135,120
2582,WEBB COUNTY,MUNICIPAL,M,WEBB,N,12854,18014,22764,22536,22306,22073
