EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2030,N2040,N2050,N2060,N2070,N2080
6356,HARRIS COUNTY WCID-FONDREN ROAD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
6357,HARROLD WSC,MUNICIPAL,B,WICHITA,Y,1,0,1,1,1,2
6357,HARROLD WSC,MUNICIPAL,B,WILBARGER,Y,1,2,2,2,2,3
6358,HARTLEY WSC,MUNICIPAL,A,HARTLEY,N,0,0,0,0,0,0
6359,HAYS,MUNICIPAL,K,HAYS,N,0,52,145,273,417,580
6360,HAYS COUNTY WCID 1,MUNICIPAL,K,HAYS,N,86,84,84,84,84,84
6361,HAYS COUNTY WCID 2,MUNICIPAL,K,HAYS,N,93,91,91,91,91,91
6362,HIGGINS MUNICIPAL WATER SYSTEM,MUNICIPAL,A,LIPSCOMB,N,0,0,0,0,0,0
6363,HIGHLAND PARK WSC,MUNICIPAL,G,BOSQUE,Y,42,39,36,32,28,24
6363,HIGHLAND PARK WSC,MUNICIPAL,G,MCLENNAN,Y,24,25,26,26,27,28
6364,HILCO UNITED SERVICES,MUNICIPAL,C,ELLIS,Y,0,4,10,17,25,34
6364,HILCO UNITED SERVICES,MUNICIPAL,G,BOSQUE,Y,72,85,99,114,132,153
6364,HILCO UNITED SERVICES,MUNICIPAL,G,HILL,Y,256,292,321,350,387,425
6365,HILLTOP LAKES WSC,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
6366,HILLTOP WSC,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
6367,HMW SUD,MUNICIPAL,H,HARRIS,Y,0,62,65,66,73,80
6367,HMW SUD,MUNICIPAL,H,MONTGOMERY,Y,32,215,387,512,599,681
6368,HOLLY SPRINGS WSC,MUNICIPAL,D,CASS,Y,15,11,8,5,2,0
6368,HOLLY SPRINGS WSC,MUNICIPAL,D,MORRIS,Y,20,15,8,4,0,0
6369,HORNSBY BEND UTILITY,MUNICIPAL,K,TRAVIS,N,15,249,461,670,907,1177
6370,HORSESHOE BEND WATER SYSTEM,MUNICIPAL,C,PARKER,N,0,0,0,0,0,0
6371,HURST CREEK MUD,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
6372,HUXLEY,MUNICIPAL,I,SHELBY,N,0,0,0,0,0,0
6373,JACOBS WSC,MUNICIPAL,I,RUSK,N,0,0,0,0,26,58
6374,JIM WELLS COUNTY FWSD 1,MUNICIPAL,N,JIM WELLS,N,0,0,0,0,0,0
6375,JOHNSTON WATER UTILITY,MUNICIPAL,H,MONTGOMERY,N,404,1028,1420,1681,1886,2049
6376,KAUFMAN COUNTY DEVELOPMENT DISTRICT 1,MUNICIPAL,C,KAUFMAN,N,78,211,494,939,1542,1894
6377,KAUFMAN COUNTY MUD 11,MUNICIPAL,C,KAUFMAN,N,62,188,365,565,768,904
6378,KELLY G BREWER,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
6379,KELLY LANE WCID 1,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
6380,KELLYVILLE-BEREA WSC,MUNICIPAL,D,MARION,N,0,0,0,0,0,0
6381,KENDALL WEST UTILITY,MUNICIPAL,L,KENDALL,N,0,0,36,168,318,490
6382,KENDLETON,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
6383,KNIPPA WSC,MUNICIPAL,L,UVALDE,N,0,0,0,0,0,0
6384,KT WATER DEVELOPMENT,MUNICIPAL,L,COMAL,N,486,973,1624,2448,3391,4471
6385,LAJITAS MUNICIPAL SERVICES,MUNICIPAL,E,BREWSTER,N,0,0,0,0,0,0
6386,LAKE BONANZA WSC,MUNICIPAL,H,MONTGOMERY,N,8,54,102,138,165,188
6387,LAKE CONROE HILLS MUD,MUNICIPAL,H,MONTGOMERY,N,7,44,71,90,103,116
6388,LAKE FORK WSC,MUNICIPAL,D,HOPKINS,Y,0,0,0,0,0,0
6388,LAKE FORK WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
6389,LAKE MUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
6390,LAKE PALO PINTO AREA WSC,MUNICIPAL,G,PALO PINTO,N,0,0,0,0,0,0
6391,LAKEWAY MUD,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
6392,LAWN,MUNICIPAL,G,TAYLOR,N,0,0,7,6,5,4
6393,LAZY RIVER IMPROVEMENT DISTRICT,MUNICIPAL,H,MONTGOMERY,N,8,51,83,108,125,143
6394,LEAGUEVILLE WSC,MUNICIPAL,I,HENDERSON,N,0,0,0,0,0,0
6395,LEAKEY,MUNICIPAL,J,REAL,N,0,0,0,0,0,0
6396,LEGGETT WSC,MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
6396,LEGGETT WSC,MUNICIPAL,I,POLK,Y,0,0,0,0,0,0
6397,LEIGH WSC,MUNICIPAL,D,HARRISON,N,0,0,0,0,0,0
6398,LEROY TOURS GERALD WSC,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
6399,LEVI WSC,MUNICIPAL,G,FALLS,Y,103,134,166,187,209,230
6399,LEVI WSC,MUNICIPAL,G,MCLENNAN,Y,0,0,14,31,50,73
6400,LIBERTY COUNTY FWSD 1 HULL,MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
6401,LIPAN,MUNICIPAL,G,HOOD,N,0,0,0,11,26,43
6402,LITTLE ELM VALLEY WSC,MUNICIPAL,G,BELL,Y,0,0,0,0,0,0
6402,LITTLE ELM VALLEY WSC,MUNICIPAL,G,FALLS,Y,0,0,0,0,0,0
6403,LITTLE HOPE MOORE WSC,MUNICIPAL,D,VAN ZANDT,N,12,20,28,36,44,48
6404,LOMA ALTA CHULA VISTA WATER SYSTEM,MUNICIPAL,L,ZAVALA,N,0,0,0,0,0,0
6405,LUCE BAYOU PUD,MUNICIPAL,H,HARRIS,N,0,74,76,77,77,78
6406,M & M WSC,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
6407,HIGH PRAIRIE WSC,MUNICIPAL,H,LEON,Y,8,10,13,15,18,21
6407,HIGH PRAIRIE WSC,MUNICIPAL,H,MADISON,Y,65,35,17,17,17,19
6408,MARATHON WATER SUPPLY & SEWER SERVICE,MUNICIPAL,E,BREWSTER,N,0,0,0,0,0,0
6409,MARKHAM MUD,MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
6410,MARKOUT WSC,MUNICIPAL,C,KAUFMAN,N,195,285,520,886,1286,1821
6411,MATAGORDA COUNTY WCID 6,MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
6412,MATAGORDA WASTE DISPOSAL & WSC,MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
6413,MAVERICK COUNTY,MUNICIPAL,M,MAVERICK,N,0,0,0,0,0,0
6414,MCCLELLAND WSC,MUNICIPAL,I,SHELBY,N,0,0,0,0,0,0
6415,MCLENNAN COUNTY WCID 2,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
6416,MEADOWCREEK MUD,MUNICIPAL,H,FORT BEND,N,0,0,4,7,10,12
6417,MEDINA COUNTY WCID 2,MUNICIPAL,L,MEDINA,N,0,0,0,0,0,0
6418,MEDINA RIVER WEST WSC,MUNICIPAL,L,MEDINA,N,0,0,0,0,0,0
6419,MEMORIAL POINT UD,MUNICIPAL,H,POLK,N,0,0,0,0,0,0
6420,MEMORIAL VILLAGES WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,2598,2641,3035,3203,3122,3121
6421,MERCY WSC,MUNICIPAL,H,LIBERTY,Y,0,0,0,0,0,0
6421,MERCY WSC,MUNICIPAL,H,SAN JACINTO,Y,0,0,0,0,0,0
6422,MILLER GROVE WSC,MUNICIPAL,D,HOPKINS,Y,30,40,44,51,58,64
6422,MILLER GROVE WSC,MUNICIPAL,D,RAINS,Y,6,8,10,11,14,16
6423,MILLIGAN WSC,MUNICIPAL,C,COLLIN,N,34,89,158,226,289,343
6424,MIMS WSC,MUNICIPAL,D,CASS,Y,0,0,0,0,0,0
6424,MIMS WSC,MUNICIPAL,D,MARION,Y,0,0,0,0,0,0
6425,MINDEN BRACHFIELD WSC,MUNICIPAL,I,PANOLA,Y,0,0,0,0,0,0
6425,MINDEN BRACHFIELD WSC,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
6426,MIRANDO CITY WSC,MUNICIPAL,M,WEBB,N,0,0,0,0,0,0
6427,MISSOURI CITY,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
6429,MONTGOMERY COUNTY MUD 112,MUNICIPAL,H,MONTGOMERY,N,29,177,297,365,415,570
6430,MONTGOMERY COUNTY MUD 115,MUNICIPAL,H,MONTGOMERY,N,131,229,295,352,384,432
6431,MONTGOMERY COUNTY MUD 119,MUNICIPAL,H,MONTGOMERY,N,49,303,499,636,735,834
6432,MONTGOMERY COUNTY MUD 56,MUNICIPAL,H,MONTGOMERY,N,4,21,36,44,50,56
6433,MONTGOMERY COUNTY MUD 84,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
6434,MONTGOMERY COUNTY MUD 88,MUNICIPAL,H,MONTGOMERY,N,23,128,203,249,285,321
6435,MONTGOMERY COUNTY MUD 95,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
6436,MONTGOMERY COUNTY MUD 98,MUNICIPAL,H,MONTGOMERY,N,3,8,17,25,34,43
6437,MONTGOMERY COUNTY MUD 99,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,3
6438,MOORE STATION WSC,MUNICIPAL,I,HENDERSON,N,0,0,0,0,0,0
6439,MOORE WSC,MUNICIPAL,L,FRIO,N,0,0,0,0,0,0
6440,MORGANS POINT,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
6441,MOSCOW WSC,MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
6441,MOSCOW WSC,MUNICIPAL,I,POLK,Y,0,0,0,0,0,0
6441,MOSCOW WSC,MUNICIPAL,I,TYLER,Y,0,0,0,0,0,0
6442,MOUNTAIN WSC,MUNICIPAL,G,CORYELL,N,0,0,0,0,0,0
6443,MSEC ENTERPRISES,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
6443,MSEC ENTERPRISES,MUNICIPAL,H,MONTGOMERY,Y,160,965,1825,2506,2930,3469
6444,MT ENTERPRISE WSC,MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,BOSQUE,Y,0,0,0,0,0,0
6445,MUSTANG VALLEY WSC,MUNICIPAL,G,CORYELL,Y,0,0,0,0,0,0
6446,MYRTLE SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,N,24,86,146,216,285,355
6447,NAVAL AIR STATION KINGSVILLE,MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
6448,NAZARETH,MUNICIPAL,O,CASTRO,N,0,0,0,0,0,0
6449,NECHES WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6450,NEW PROSPECT WSC,MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
6451,NOCONA HILLS WSC,MUNICIPAL,B,MONTAGUE,N,0,0,0,0,0,0
6452,NORTH FARMERSVILLE WSC,MUNICIPAL,C,COLLIN,N,8,26,51,73,90,102
6453,NORTH FOREST MUD,MUNICIPAL,H,HARRIS,N,0,39,41,41,41,46
6454,NORTH HARRISON WSC,MUNICIPAL,D,HARRISON,N,0,0,0,0,0,0
6455,NORTH KAUFMAN WSC,MUNICIPAL,C,KAUFMAN,N,20,67,133,205,280,360
6456,NORTH MILAM WSC,MUNICIPAL,G,FALLS,Y,0,0,0,0,0,0
6456,NORTH MILAM WSC,MUNICIPAL,G,MILAM,Y,0,0,0,0,0,0
6457,NORTH RUNNELS WSC,MUNICIPAL,F,RUNNELS,Y,158,163,170,178,187,198
6457,NORTH RUNNELS WSC,MUNICIPAL,G,TAYLOR,Y,69,78,86,95,105,116
6458,NORTH RURAL WSC,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,0
6458,NORTH RURAL WSC,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
6459,NORTH SAN SABA WSC,MUNICIPAL,K,SAN SABA,N,0,0,0,0,0,0
6460,NORTH ZULCH MUD,MUNICIPAL,H,MADISON,N,63,28,2,0,0,0
6461,NORTHWEST GRAYSON COUNTY WCID 1,MUNICIPAL,C,GRAYSON,N,36,58,77,94,114,135
6462,NORTHWEST HARRIS COUNTY MUD 16,MUNICIPAL,H,HARRIS,N,0,105,107,111,126,138
6463,NORWOOD WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6464,OAK HOLLOW UTILITY,MUNICIPAL,H,WALLER,N,0,0,0,0,0,0
6465,OAK RIDGE SOUTH GALE WSC,MUNICIPAL,C,GRAYSON,N,95,124,145,159,173,180
6467,OGLESBY,MUNICIPAL,G,CORYELL,N,0,0,0,0,0,0
6468,ONE FIVE O WSC,MUNICIPAL,H,SAN JACINTO,Y,0,0,0,0,0,0
6468,ONE FIVE O WSC,MUNICIPAL,H,WALKER,Y,0,0,0,0,0,0
6469,P B & S C WSC,MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
6470,PALMER PLANTATION MUD 1,MUNICIPAL,H,FORT BEND,N,0,1,1,1,4,15
6471,PALMER PLANTATION MUD 2,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
6472,PALO PINTO WSC,MUNICIPAL,G,PALO PINTO,N,0,0,0,0,0,0
6473,PALOMA LAKE MUD 1,MUNICIPAL,G,WILLIAMSON,N,128,134,137,138,138,138
6474,PALOMA LAKE MUD 2,MUNICIPAL,G,WILLIAMSON,N,103,108,110,111,111,111
6475,PANOLA-BETHANY WSC,MUNICIPAL,D,HARRISON,Y,0,0,0,0,0,0
6475,PANOLA-BETHANY WSC,MUNICIPAL,I,PANOLA,Y,0,0,0,0,0,0
6476,PASEO DEL ESTE MUD 1,MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
6477,PATTISON WSC,MUNICIPAL,H,WALLER,N,0,0,0,0,0,0
6478,PECOS COUNTY FRESH WATER,MUNICIPAL,F,PECOS,N,0,0,0,0,0,0
6479,PENNINGTON WSC,MUNICIPAL,H,TRINITY,Y,0,0,0,0,0,0
6479,PENNINGTON WSC,MUNICIPAL,I,HOUSTON,Y,0,0,0,0,0,0
6479,PENNINGTON WSC,MUNICIPAL,I,TRINITY,Y,0,0,0,0,0,0
6480,PETTUS MUD,MUNICIPAL,N,BEE,N,0,0,0,0,0,0
6481,PHELPS SUD,MUNICIPAL,H,WALKER,N,0,0,0,0,0,0
6482,PICOSA WSC,MUNICIPAL,L,WILSON,N,24,72,122,165,215,273
6483,PINE RIDGE WSC,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
6483,PINE RIDGE WSC,MUNICIPAL,D,VAN ZANDT,Y,0,0,0,0,0,15
6484,PINE VILLAGE PUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
6485,PINEWOOD COMMUNITY,MUNICIPAL,H,HARRIS,N,0,19,20,22,25,25
6486,PINK HILL WSC,MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,0
6487,PLEASANT GROVE WSC,MUNICIPAL,C,FREESTONE,Y,0,0,0,0,0,0
6487,PLEASANT GROVE WSC,MUNICIPAL,C,NAVARRO,Y,0,0,0,0,0,0
6488,PLEASANT SPRINGS WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6489,POETRY WSC,MUNICIPAL,C,KAUFMAN,Y,20,63,149,292,509,648
6489,POETRY WSC,MUNICIPAL,D,HUNT,Y,19,58,99,130,120,128
6490,POINT ENTERPRISE WSC,MUNICIPAL,C,FREESTONE,Y,0,0,0,0,0,0
6490,POINT ENTERPRISE WSC,MUNICIPAL,G,LIMESTONE,Y,0,0,0,0,0,0
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,ANGELINA,Y,0,0,0,0,0,0
6491,POLLOK-REDTOWN WSC,MUNICIPAL,I,CHEROKEE,Y,0,0,0,0,0,0
6492,PORT MANSFIELD PUD,MUNICIPAL,M,WILLACY,N,40,67,102,156,219,292
6493,POST OAK SUD,MUNICIPAL,C,NAVARRO,Y,0,2,9,12,15,17
6493,POST OAK SUD,MUNICIPAL,G,HILL,Y,0,5,16,29,39,51
6493,POST OAK SUD,MUNICIPAL,G,LIMESTONE,Y,0,1,3,3,5,5
6494,PRAIRIE HILL WSC,MUNICIPAL,G,LIMESTONE,Y,138,134,128,123,117,112
6494,PRAIRIE HILL WSC,MUNICIPAL,G,MCLENNAN,Y,139,161,180,203,228,255
6495,PRAIRIE VIEW A&M UNIVERSITY,MUNICIPAL,H,WALLER,N,0,0,0,0,0,0
6496,PROVIDENCE WSC,MUNICIPAL,H,POLK,N,0,0,0,0,0,0
6497,PRUITT SANDFLAT WSC,MUNICIPAL,D,VAN ZANDT,N,0,0,0,0,0,0
6498,QUADVEST,MUNICIPAL,H,BRAZORIA,Y,5,8,9,10,12,13
6498,QUADVEST,MUNICIPAL,H,FORT BEND,Y,0,192,405,595,742,831
6498,QUADVEST,MUNICIPAL,H,HARRIS,Y,0,6,11,12,11,12
6498,QUADVEST,MUNICIPAL,H,LIBERTY,Y,0,168,419,544,711,892
6498,QUADVEST,MUNICIPAL,H,MONTGOMERY,Y,176,1250,2275,3005,3484,4021
6498,QUADVEST,MUNICIPAL,H,WALKER,Y,0,0,0,0,0,0
6498,QUADVEST,MUNICIPAL,H,WALLER,Y,0,0,0,0,0,0
6498,QUADVEST,MUNICIPAL,K,MATAGORDA,Y,0,0,0,0,0,0
6498,QUADVEST,MUNICIPAL,P,JACKSON,Y,0,0,0,0,0,0
6499,QUAIL CREEK MUD,MUNICIPAL,L,VICTORIA,N,0,0,0,0,0,0
6500,QUAIL VALLEY UD,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
6501,QUITAQUE,MUNICIPAL,O,BRISCOE,N,0,0,0,0,0,0
6502,R C H WSC,MUNICIPAL,C,ROCKWALL,N,102,295,568,928,1255,1625
6504,RAYBURN COUNTRY MUD,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,CHILDRESS,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,COLLINGSWORTH,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,DONLEY,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,A,HALL,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,CLAY,Y,19,9,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,COTTLE,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,FOARD,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,HARDEMAN,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,KING,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,MONTAGUE,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,B,WILBARGER,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,C,GRAYSON,Y,7,57,100,143,189,239
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,G,KNOX,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,DICKENS,Y,0,0,0,0,0,0
6505,RED RIVER AUTHORITY OF TEXAS,MUNICIPAL,O,MOTLEY,Y,0,0,0,0,0,0
6506,RIVIERA WATER SYSTEM,MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
6507,ROSS WSC,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
6508,ROYAL VALLEY UTILITIES,MUNICIPAL,H,FORT BEND,N,0,57,83,168,185,220
6509,RURAL WSC,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
6510,SALEM ELM RIDGE WSC,MUNICIPAL,G,MILAM,N,0,0,0,0,0,0
6511,SAN AUGUSTINE RURAL WSC,MUNICIPAL,I,SAN AUGUSTINE,N,0,0,0,0,0,0
6512,SAND FLAT WSC,MUNICIPAL,D,SMITH,N,0,0,0,0,0,0
6513,SAND HILLS WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,0,0,0,0,0,0
6513,SAND HILLS WSC,MUNICIPAL,I,SHELBY,Y,0,0,0,0,0,0
6514,SANTO SUD,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,0
6514,SANTO SUD,MUNICIPAL,G,HOOD,Y,0,0,0,0,0,0
6514,SANTO SUD,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
6515,SCOTTSVILLE,MUNICIPAL,D,HARRISON,N,122,158,163,200,236,270
6516,SEDONA LAKES MUD 1,MUNICIPAL,H,BRAZORIA,N,21,33,40,45,46,48
6517,SENNA HILLS MUD,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
6518,SEQUOIA IMPROVEMENT DISTRICT,MUNICIPAL,H,HARRIS,N,0,27,27,27,26,26
6519,FORT GRIFFIN SUD,MUNICIPAL,G,SHACKELFORD,Y,0,0,0,0,0,0
6519,FORT GRIFFIN SUD,MUNICIPAL,G,STEPHENS,Y,0,3,11,18,2,2
6519,FORT GRIFFIN SUD,MUNICIPAL,G,THROCKMORTON,Y,11,9,9,8,6,4
6520,SHADY GROVE NO 2 WSC,MUNICIPAL,D,HOPKINS,N,0,0,0,0,0,0
6521,SHADY GROVE SUD,MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
6522,SHEPPARD AIR FORCE BASE,MUNICIPAL,B,WICHITA,N,0,0,39,83,128,172
6523,SHIRLEY WSC,MUNICIPAL,D,HOPKINS,Y,0,0,0,0,0,0
6523,SHIRLEY WSC,MUNICIPAL,D,RAINS,Y,0,0,0,0,0,0
6523,SHIRLEY WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
6524,SIESTA SHORES WCID,MUNICIPAL,M,ZAPATA,N,0,0,0,0,0,0
6525,SLC WSC,MUNICIPAL,G,LIMESTONE,N,0,0,0,0,0,0
6526,SLOCUM WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6527,SMITH BEND WSC,MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
6528,SODA WSC,MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
6528,SODA WSC,MUNICIPAL,I,POLK,Y,0,0,0,0,0,0
6529,SOMERVELL COUNTY WATER DISTRICT,MUNICIPAL,G,SOMERVELL,N,238,241,208,195,181,166
6530,SONTERRA MUD,MUNICIPAL,G,WILLIAMSON,N,936,2267,3843,5551,7474,9638
6531,SOUTH BUDA WCID 1,MUNICIPAL,L,HAYS,N,0,169,689,1392,2197,3119
6532,SOUTH CLEVELAND WSC,MUNICIPAL,H,LIBERTY,N,0,0,0,157,487,835
6533,SOUTH ELLIS COUNTY WSC,MUNICIPAL,C,ELLIS,Y,112,220,337,454,585,727
6533,SOUTH ELLIS COUNTY WSC,MUNICIPAL,C,NAVARRO,Y,5,10,15,20,25,31
6534,SOUTH FREESTONE COUNTY WSC,MUNICIPAL,C,FREESTONE,N,0,0,0,0,0,0
6535,SOUTH JASPER COUNTY WSC,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
6536,SOUTH RAINS SUD,MUNICIPAL,D,RAINS,N,0,12,28,49,70,92
6537,SOUTH RUSK COUNTY WSC,MUNICIPAL,I,CHEROKEE,Y,0,0,0,0,0,0
6537,SOUTH RUSK COUNTY WSC,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
6538,SOUTHEAST WSC,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
6539,SOUTHERN WATER,MUNICIPAL,H,HARRIS,N,0,98,119,130,121,120
6540,SOUTHWEST HARRIS COUNTY MUD 1,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
6541,SOUTHWEST SANDHILLS WSC,MUNICIPAL,F,WARD,N,0,0,0,0,0,0
6542,SPORTSMANS WORLD MUD,MUNICIPAL,G,PALO PINTO,N,0,0,0,0,0,0
6543,SPRING MEADOWS MUD,MUNICIPAL,H,HARRIS,N,0,1,0,0,0,0
6544,SPRING VALLEY WSC,MUNICIPAL,G,MCLENNAN,N,0,42,95,157,225,298
6545,STAFF WSC,MUNICIPAL,G,EASTLAND,Y,0,0,0,0,0,1
6545,STAFF WSC,MUNICIPAL,G,STEPHENS,Y,0,0,0,0,6,25
6546,STAR MOUNTAIN WSC,MUNICIPAL,D,SMITH,N,0,0,0,0,0,0
6547,STARR WSC,MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,0
6548,STARRVILLE-FRIENDSHIP WSC,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
6548,STARRVILLE-FRIENDSHIP WSC,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
6549,STURDIVANT PROGRESS WSC,MUNICIPAL,C,PARKER,Y,0,0,0,0,0,0
6549,STURDIVANT PROGRESS WSC,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
6550,SUBURBAN UTILITY,MUNICIPAL,H,HARRIS,N,1,48,181,216,225,230
6551,SURFSIDE BEACH,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
6552,T & W WATER SERVICE,MUNICIPAL,H,LIBERTY,Y,0,0,0,0,0,0
6552,T & W WATER SERVICE,MUNICIPAL,H,MONTGOMERY,Y,60,379,696,942,1136,1282
6553,TALLEY WSC,MUNICIPAL,D,HARRISON,N,0,0,0,0,0,0
6554,TDCJ BETO GURNEY & POWLEDGE UNITS,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6555,TDCJ CHASE FIELD,MUNICIPAL,N,BEE,N,5,2,2,2,2,2
6556,TDCJ COFFIELD MICHAEL,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
6557,TDCJ EASTHAM UNIT,MUNICIPAL,I,HOUSTON,N,113,111,111,111,111,111
6558,TDCJ JESTER UNITS,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
6559,TDCJ LUTHER UNITS,MUNICIPAL,G,GRIMES,N,0,0,0,0,0,0
6560,TDCJ RAMSEY AREA,MUNICIPAL,H,BRAZORIA,N,132,200,219,236,242,246
6561,TDCJ W PACK UNIT,MUNICIPAL,G,GRIMES,N,0,0,0,0,0,0
6562,TEMPE WSC 1,MUNICIPAL,H,POLK,N,0,0,0,0,0,0
6563,TEXAS A&M UNIVERSITY COMMERCE,MUNICIPAL,D,HUNT,N,276,275,275,275,275,275
6564,TEXAS STATE TECHNICAL COLLEGE,MUNICIPAL,G,MCLENNAN,N,336,335,335,335,335,335
6565,TEXAS STATE UNIVERSITY,MUNICIPAL,L,HAYS,N,619,613,613,613,613,613
6566,TEXHOMA,MUNICIPAL,A,SHERMAN,N,0,0,0,0,0,0
6567,THE GROVE WSC,MUNICIPAL,G,BELL,Y,0,0,4,11,16,49
6567,THE GROVE WSC,MUNICIPAL,G,CORYELL,Y,0,0,1,2,2,7
6568,THUNDERBIRD UD,MUNICIPAL,H,FORT BEND,N,0,19,46,53,64,86
6569,TOM GREEN COUNTY FWSD 3,MUNICIPAL,F,TOM GREEN,N,0,0,0,0,0,0
6570,TRAVIS COUNTY MUD 10,MUNICIPAL,K,TRAVIS,N,5,41,72,103,137,176
6571,ROUGH HOLLOW IN TRAVIS COUNTY,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
