EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2030,D2040,D2050,D2060,D2070,D2080
1143,"IRRIGATION, NACOGDOCHES",IRRIGATION,I,NACOGDOCHES,N,266,266,266,266,266,266
1144,"IRRIGATION, NEWTON",IRRIGATION,I,NEWTON,N,101,101,101,101,101,101
1145,"IRRIGATION, NOLAN",IRRIGATION,G,NOLAN,N,12961,12961,12577,12335,12174,12174
1146,"IRRIGATION, NUECES",IRRIGATION,N,NUECES,N,559,559,559,559,559,559
1147,"IRRIGATION, OCHILTREE",IRRIGATION,A,OCHILTREE,N,86683,86683,86683,86683,86683,86683
1148,"IRRIGATION, OLDHAM",IRRIGATION,A,OLDHAM,N,5040,5040,5040,5040,5040,5040
1149,"IRRIGATION, ORANGE",IRRIGATION,I,ORANGE,N,1824,1824,1824,1824,1824,1824
1150,"IRRIGATION, PALO PINTO",IRRIGATION,G,PALO PINTO,N,2168,2168,2168,2168,2168,2168
1151,"IRRIGATION, PARKER",IRRIGATION,C,PARKER,N,1136,1136,1136,1136,1136,1136
1152,"IRRIGATION, PARMER",IRRIGATION,O,PARMER,N,138836,120358,69924,19490,14037,10504
1153,"IRRIGATION, PECOS",IRRIGATION,F,PECOS,N,137672,137672,137672,137672,137672,137672
1154,"IRRIGATION, POLK",IRRIGATION,H,POLK,Y,332,332,332,332,332,332
1154,"IRRIGATION, POLK",IRRIGATION,I,POLK,Y,230,230,230,230,230,230
1155,"IRRIGATION, POTTER",IRRIGATION,A,POTTER,N,3472,3472,3472,3472,3472,3472
1156,"IRRIGATION, PRESIDIO",IRRIGATION,E,PRESIDIO,N,7350,7350,7350,7350,7350,7350
1157,"IRRIGATION, RANDALL",IRRIGATION,A,RANDALL,N,17442,17442,17442,17442,17442,17442
1158,"IRRIGATION, REAGAN",IRRIGATION,F,REAGAN,N,21502,21502,21502,21502,21502,21502
1159,"IRRIGATION, REAL",IRRIGATION,J,REAL,N,325,325,325,325,325,325
1160,"IRRIGATION, RED RIVER",IRRIGATION,D,RED RIVER,N,3783,3783,3783,3783,3783,3783
1161,"IRRIGATION, REEVES",IRRIGATION,F,REEVES,N,60025,60025,60025,60025,60025,60025
1162,"IRRIGATION, REFUGIO",IRRIGATION,L,REFUGIO,N,867,867,867,867,867,867
1163,"IRRIGATION, ROBERTS",IRRIGATION,A,ROBERTS,N,9564,9564,9564,9564,9564,9564
1164,"IRRIGATION, ROBERTSON",IRRIGATION,G,ROBERTSON,N,73272,73272,73272,73272,73272,73272
1165,"IRRIGATION, ROCKWALL",IRRIGATION,C,ROCKWALL,N,201,201,201,201,201,201
1166,"IRRIGATION, RUNNELS",IRRIGATION,F,RUNNELS,N,3517,3517,3517,3517,3517,3517
1167,"IRRIGATION, RUSK",IRRIGATION,I,RUSK,N,276,276,276,276,276,276
1168,"IRRIGATION, SAN AUGUSTINE",IRRIGATION,I,SAN AUGUSTINE,N,14,14,14,14,14,14
1169,"IRRIGATION, SAN JACINTO",IRRIGATION,H,SAN JACINTO,N,148,148,148,148,148,148
1170,"IRRIGATION, SAN PATRICIO",IRRIGATION,N,SAN PATRICIO,N,5497,5497,5497,5497,5497,5497
1171,"IRRIGATION, SAN SABA",IRRIGATION,K,SAN SABA,N,8087,8087,8087,8087,8087,8087
1172,"IRRIGATION, SCHLEICHER",IRRIGATION,F,SCHLEICHER,N,2015,2015,2015,2015,2015,2015
1173,"IRRIGATION, SCURRY",IRRIGATION,F,SCURRY,N,6983,6983,6983,6983,6983,6983
1175,"IRRIGATION, SHELBY",IRRIGATION,I,SHELBY,N,10,10,10,10,10,10
1176,"IRRIGATION, SHERMAN",IRRIGATION,A,SHERMAN,N,309522,309522,271009,240767,206316,183173
1177,"IRRIGATION, SMITH",IRRIGATION,D,SMITH,Y,311,311,311,311,311,311
1177,"IRRIGATION, SMITH",IRRIGATION,I,SMITH,Y,448,448,448,448,448,448
1178,"IRRIGATION, SOMERVELL",IRRIGATION,G,SOMERVELL,N,335,335,335,335,335,335
1179,"IRRIGATION, STARR",IRRIGATION,M,STARR,N,23109,22342,21576,20809,20043,19277
1180,"IRRIGATION, STEPHENS",IRRIGATION,G,STEPHENS,N,153,153,153,153,153,153
1181,"IRRIGATION, STERLING",IRRIGATION,F,STERLING,N,855,855,855,855,855,855
1182,"IRRIGATION, STONEWALL",IRRIGATION,G,STONEWALL,N,95,95,95,95,95,95
1183,"IRRIGATION, SUTTON",IRRIGATION,F,SUTTON,N,1123,1123,1123,1123,1123,1123
1184,"IRRIGATION, SWISHER",IRRIGATION,O,SWISHER,N,64411,52349,37765,23181,18612,15575
1185,"IRRIGATION, TARRANT",IRRIGATION,C,TARRANT,N,4964,4964,4964,4964,4964,4964
1186,"IRRIGATION, TAYLOR",IRRIGATION,G,TAYLOR,N,1426,1426,1426,1426,1426,1426
1187,"IRRIGATION, TERRELL",IRRIGATION,E,TERRELL,N,956,956,956,956,956,956
1188,"IRRIGATION, TERRY",IRRIGATION,O,TERRY,N,102633,86664,86664,86664,84701,82401
1190,"IRRIGATION, TOM GREEN",IRRIGATION,F,TOM GREEN,N,49600,49600,49600,49600,49600,49600
1191,"IRRIGATION, TRAVIS",IRRIGATION,K,TRAVIS,N,4061,4061,4061,4061,4061,4061
1192,"IRRIGATION, TRINITY",IRRIGATION,H,TRINITY,Y,275,275,275,275,275,275
1192,"IRRIGATION, TRINITY",IRRIGATION,I,TRINITY,Y,278,278,278,278,278,278
1193,"IRRIGATION, TYLER",IRRIGATION,I,TYLER,N,354,354,354,354,354,354
1194,"IRRIGATION, UPSHUR",IRRIGATION,D,UPSHUR,N,143,143,143,143,143,143
1195,"IRRIGATION, UPTON",IRRIGATION,F,UPTON,N,8418,8418,8418,8418,8418,8418
1196,"IRRIGATION, UVALDE",IRRIGATION,L,UVALDE,N,52703,52703,52703,52703,52703,52703
1197,"IRRIGATION, VAL VERDE",IRRIGATION,J,VAL VERDE,N,4207,4207,4207,4207,4207,4207
1198,"IRRIGATION, VAN ZANDT",IRRIGATION,D,VAN ZANDT,N,406,406,406,406,406,406
1199,"IRRIGATION, VICTORIA",IRRIGATION,L,VICTORIA,N,11092,11092,11092,11092,11092,11092
1200,"IRRIGATION, WALKER",IRRIGATION,H,WALKER,N,560,560,560,560,560,560
1201,"IRRIGATION, WALLER",IRRIGATION,H,WALLER,N,22044,22044,22044,22044,22044,22044
1202,"IRRIGATION, WARD",IRRIGATION,F,WARD,N,4333,4333,4333,4333,4333,4333
1203,"IRRIGATION, WASHINGTON",IRRIGATION,G,WASHINGTON,N,251,251,251,251,251,251
1204,"IRRIGATION, WEBB",IRRIGATION,M,WEBB,N,10090,9756,9421,9086,8752,8417
1205,"IRRIGATION, WHARTON",IRRIGATION,K,WHARTON,Y,211591,205878,200320,194911,189648,184528
1205,"IRRIGATION, WHARTON",IRRIGATION,P,WHARTON,Y,88446,88446,88446,88446,88446,88446
1206,"IRRIGATION, WHEELER",IRRIGATION,A,WHEELER,N,16913,16913,16913,16913,16913,16913
1207,"IRRIGATION, WICHITA",IRRIGATION,B,WICHITA,N,26657,26657,26657,26657,26657,26657
1208,"IRRIGATION, WILBARGER",IRRIGATION,B,WILBARGER,N,26736,26736,26736,26736,26736,26736
1209,"IRRIGATION, WILLACY",IRRIGATION,M,WILLACY,N,96412,93215,90017,86819,83621,80424
1210,"IRRIGATION, WILLIAMSON",IRRIGATION,G,WILLIAMSON,N,399,399,399,399,399,399
1211,"IRRIGATION, WILSON",IRRIGATION,L,WILSON,N,13318,13318,13318,13318,13318,13318
1212,"IRRIGATION, WINKLER",IRRIGATION,F,WINKLER,N,3068,3068,3068,3068,3068,3068
1213,"IRRIGATION, WISE",IRRIGATION,C,WISE,N,1440,1440,1440,1440,1440,1440
1214,"IRRIGATION, WOOD",IRRIGATION,D,WOOD,N,525,525,525,525,525,525
1215,"IRRIGATION, YOAKUM",IRRIGATION,O,YOAKUM,N,104975,89685,66787,43890,40075,37575
1216,"IRRIGATION, YOUNG",IRRIGATION,B,YOUNG,Y,6,6,6,6,6,6
1216,"IRRIGATION, YOUNG",IRRIGATION,G,YOUNG,Y,648,648,648,648,648,648
1217,"IRRIGATION, ZAPATA",IRRIGATION,M,ZAPATA,N,4936,4773,4609,4445,4281,4117
1218,"IRRIGATION, ZAVALA",IRRIGATION,L,ZAVALA,N,42574,42574,42574,42574,42574,42574
1219,IRVING,MUNICIPAL,C,DALLAS,N,60093,63617,63666,63715,63766,63766
1220,ITALY,MUNICIPAL,C,ELLIS,N,249,248,248,247,246,245
1221,ITASCA,MUNICIPAL,G,HILL,N,200,205,209,213,218,223
1222,JACINTO CITY,MUNICIPAL,H,HARRIS,N,665,664,688,697,708,670
1223,JACKSBORO,MUNICIPAL,C,JACK,N,790,776,800,836,903,931
1224,JACKSON WSC,MUNICIPAL,D,SMITH,Y,175,188,198,205,213,220
1224,JACKSON WSC,MUNICIPAL,I,SMITH,Y,291,313,329,342,355,367
1225,JAMAICA BEACH,MUNICIPAL,H,GALVESTON,N,281,280,280,281,281,281
1226,JARRELL-SCHWERTNER,MUNICIPAL,G,BELL,Y,368,404,432,451,472,495
1226,JARRELL-SCHWERTNER,MUNICIPAL,G,WILLIAMSON,Y,8816,9504,9921,10358,10816,11295
1227,JASPER,MUNICIPAL,I,JASPER,N,1777,1689,1587,1496,1405,1316
1228,JASPER COUNTY WCID 1,MUNICIPAL,I,JASPER,N,208,206,207,209,215,225
1229,JAYTON,MUNICIPAL,G,KENT,N,97,96,100,103,106,109
1230,JEFFERSON,MUNICIPAL,D,MARION,N,443,412,380,358,336,315
1231,JEFFERSON COUNTY WCID 10,MUNICIPAL,I,JEFFERSON,N,597,600,598,591,584,577
1232,JERSEY VILLAGE,MUNICIPAL,H,HARRIS,N,1793,1849,1867,1878,1931,1999
1233,JEWETT,MUNICIPAL,H,LEON,N,89,63,46,33,23,17
1234,JOAQUIN,MUNICIPAL,I,SHELBY,N,124,99,80,63,50,39
1235,JOHNSON CITY,MUNICIPAL,K,BLANCO,N,315,333,353,375,398,423
1237,JOHNSON COUNTY SUD,MUNICIPAL,C,TARRANT,Y,360,417,433,449,465,482
1237,JOHNSON COUNTY SUD,MUNICIPAL,G,JOHNSON,Y,9290,11697,13041,14236,15582,17097
1238,JONAH WATER SUD,MUNICIPAL,G,WILLIAMSON,N,6238,8863,11977,15377,19205,23510
1240,JONESTOWN WSC,MUNICIPAL,K,TRAVIS,N,861,1029,1234,1479,1773,2126
1242,JOSEPHINE,MUNICIPAL,C,COLLIN,Y,1136,2523,3667,4101,4587,4587
1242,JOSEPHINE,MUNICIPAL,D,HUNT,Y,33,38,43,47,52,56
1244,JOURDANTON,MUNICIPAL,L,ATASCOSA,N,1030,1085,1148,1210,1281,1361
1245,JUNCTION,MUNICIPAL,F,KIMBLE,N,523,512,506,505,506,511
1246,JUSTIN,MUNICIPAL,C,DENTON,N,1196,1671,2342,3284,4603,6452
1247,KARNES CITY,MUNICIPAL,L,KARNES,N,424,445,468,494,524,558
1248,KATY,MUNICIPAL,H,FORT BEND,Y,2364,3019,3389,3420,3677,3924
1248,KATY,MUNICIPAL,H,HARRIS,Y,2926,2976,2997,3017,3086,3169
1248,KATY,MUNICIPAL,H,WALLER,Y,1117,2467,3089,3625,4021,4212
1249,KAUFMAN,MUNICIPAL,C,KAUFMAN,N,1252,1408,2024,2558,3057,3565
1250,KEENE,MUNICIPAL,G,JOHNSON,N,870,912,953,986,1022,1064
1251,KELLER,MUNICIPAL,C,TARRANT,N,12863,13043,13043,13043,13043,13043
1253,KEMP,MUNICIPAL,C,KAUFMAN,N,281,290,303,315,329,345
1255,KEMPNER WSC,MUNICIPAL,G,BELL,Y,427,467,498,519,542,567
1255,KEMPNER WSC,MUNICIPAL,G,CORYELL,Y,828,834,825,804,781,755
1255,KEMPNER WSC,MUNICIPAL,G,LAMPASAS,Y,2015,2081,2090,2066,2039,2008
1255,KEMPNER WSC,MUNICIPAL,K,BURNET,Y,109,105,102,97,93,87
1256,KENEDY,MUNICIPAL,L,KARNES,N,1341,1414,1488,1571,1668,1778
1258,KENNEDALE,MUNICIPAL,C,TARRANT,N,1852,2503,3277,4093,4925,5690
1259,KERENS,MUNICIPAL,C,NAVARRO,N,169,155,143,133,123,114
1260,KERMIT,MUNICIPAL,F,WINKLER,N,2169,2494,2801,3072,3367,3689
1261,KERRVILLE,MUNICIPAL,J,KERR,N,7839,8174,8426,8829,9236,9625
1263,KILGORE,MUNICIPAL,D,GREGG,Y,3186,3208,3187,3136,3085,3034
1263,KILGORE,MUNICIPAL,I,RUSK,Y,1089,1054,1003,945,888,830
1264,KILLEEN,MUNICIPAL,G,BELL,N,23409,26702,29783,33208,36579,39951
1266,KINGSLAND WSC,MUNICIPAL,K,BURNET,Y,85,106,132,166,208,261
1266,KINGSLAND WSC,MUNICIPAL,K,LLANO,Y,801,919,1059,1220,1407,1621
1267,KINGSVILLE,MUNICIPAL,N,KLEBERG,N,3907,4002,4135,4329,4522,4714
1269,KIRBY,MUNICIPAL,L,BEXAR,N,876,986,1008,1008,1008,1008
1270,KIRBYVILLE,MUNICIPAL,I,JASPER,N,407,404,406,412,424,443
1271,KNOX CITY,MUNICIPAL,G,KNOX,N,246,245,244,243,241,241
1272,KOUNTZE,MUNICIPAL,I,HARDIN,N,248,245,242,237,231,226
1275,KRUM,MUNICIPAL,C,DENTON,N,1559,2074,2767,3691,4923,6567
1276,KYLE,MUNICIPAL,L,HAYS,N,5929,8798,11982,13432,13910,14261
1277,LA FERIA,MUNICIPAL,M,CAMERON,N,787,802,810,807,804,800
1278,LA GRANGE,MUNICIPAL,K,FAYETTE,N,791,772,755,751,747,742
1279,LA GRULLA,MUNICIPAL,M,STARR,N,1460,1554,1628,1675,1723,1771
1280,LA JOYA,MUNICIPAL,M,HIDALGO,N,596,633,658,672,687,701
1281,LA MARQUE,MUNICIPAL,H,GALVESTON,N,3814,4059,4184,4267,4321,4369
1282,LA PORTE,MUNICIPAL,H,HARRIS,N,4812,5122,5165,5197,5035,5165
1283,LA VERNIA,MUNICIPAL,L,WILSON,N,650,718,788,849,920,1001
1284,LA VILLA,MUNICIPAL,M,HIDALGO,N,225,266,292,289,286,283
1285,LACKLAND AIR FORCE BASE,MUNICIPAL,L,BEXAR,N,1454,1441,1441,1441,1441,1441
1286,LA COSTE,MUNICIPAL,L,BEXAR,Y,2,2,2,2,2,3
1286,LA COSTE,MUNICIPAL,L,MEDINA,Y,131,128,127,129,131,132
1287,LACY LAKEVIEW,MUNICIPAL,G,MCLENNAN,N,1022,1095,1162,1231,1309,1397
1288,LADONIA,MUNICIPAL,C,FANNIN,N,117,144,207,305,377,377
1289,LAGO VISTA,MUNICIPAL,K,TRAVIS,N,4061,5999,8437,10768,11312,11856
1293,LAKE JACKSON,MUNICIPAL,H,BRAZORIA,N,5125,4981,4933,4829,4712,4544
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,LIBERTY,Y,65,65,65,65,65,65
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,POLK,Y,664,721,749,780,814,851
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,SAN JACINTO,Y,157,155,151,147,142,138
1295,LAKE LIVINGSTON WSC,MUNICIPAL,H,WALKER,Y,25,29,36,44,53,63
1295,LAKE LIVINGSTON WSC,MUNICIPAL,I,HARDIN,Y,10,10,10,9,9,9
1295,LAKE LIVINGSTON WSC,MUNICIPAL,I,POLK,Y,75,81,84,87,90,94
1296,LAKE TANGLEWOOD,MUNICIPAL,A,RANDALL,N,254,205,166,133,107,85
1298,LAKE WORTH,MUNICIPAL,C,TARRANT,N,1259,1372,1457,1529,1599,1662
1300,LAKESIDE,MUNICIPAL,C,TARRANT,N,583,582,582,582,582,582
1301,LAKESIDE CITY,MUNICIPAL,B,ARCHER,N,135,128,120,112,105,98
1303,LAMESA,MUNICIPAL,O,DAWSON,N,1739,1722,1700,1662,1622,1578
1304,LAMPASAS,MUNICIPAL,G,LAMPASAS,N,1562,1720,1881,2019,2076,2045
1305,LANCASTER,MUNICIPAL,C,DALLAS,N,7427,7847,8088,8226,8379,8547
1306,LAREDO,MUNICIPAL,M,WEBB,N,41831,43292,43794,43349,42899,42444
1307,LAUGHLIN AIR FORCE BASE,MUNICIPAL,J,VAL VERDE,N,969,967,967,967,967,967
1309,LEAGUE CITY,MUNICIPAL,H,GALVESTON,Y,15497,16136,16578,16826,17001,17165
1309,LEAGUE CITY,MUNICIPAL,H,HARRIS,Y,324,324,322,320,329,339
1310,LEANDER,MUNICIPAL,G,WILLIAMSON,Y,19035,24131,25707,26026,26239,26392
1310,LEANDER,MUNICIPAL,K,TRAVIS,Y,4420,5585,5529,5226,5013,4860
1312,LEE COUNTY WSC,MUNICIPAL,G,LEE,Y,965,975,961,942,922,898
1312,LEE COUNTY WSC,MUNICIPAL,G,WASHINGTON,Y,17,18,19,20,21,23
1312,LEE COUNTY WSC,MUNICIPAL,K,BASTROP,Y,212,289,383,489,609,745
1312,LEE COUNTY WSC,MUNICIPAL,K,FAYETTE,Y,167,163,159,158,157,156
1314,LEON VALLEY,MUNICIPAL,L,BEXAR,N,1779,2145,2145,2145,2145,2145
1315,LEONARD,MUNICIPAL,C,FANNIN,N,383,412,488,571,682,819
1316,LEVELLAND,MUNICIPAL,O,HOCKLEY,N,1990,1998,1988,1978,1968,1961
1317,LEWISVILLE,MUNICIPAL,C,DALLAS,Y,176,177,189,191,195,195
1317,LEWISVILLE,MUNICIPAL,C,DENTON,Y,19229,19269,20598,20877,21283,21283
1318,LEXINGTON,MUNICIPAL,G,LEE,N,376,381,375,368,359,351
1319,LIBERTY,MUNICIPAL,H,LIBERTY,N,1529,1549,1579,1615,1633,1647
1320,LIBERTY CITY WSC,MUNICIPAL,D,GREGG,Y,543,544,540,531,523,514
1320,LIBERTY CITY WSC,MUNICIPAL,D,SMITH,Y,24,26,28,30,32,34
1321,LIBERTY HILL,MUNICIPAL,G,WILLIAMSON,N,763,1105,1513,1957,2458,3021
1322,LILLY GROVE SUD,MUNICIPAL,I,NACOGDOCHES,N,500,514,529,554,578,602
1324,LINDALE,MUNICIPAL,D,SMITH,Y,865,889,909,916,923,931
1324,LINDALE,MUNICIPAL,I,SMITH,Y,382,393,403,406,410,414
1325,LINDALE RURAL WSC,MUNICIPAL,D,SMITH,Y,1302,1430,1525,1605,1686,1767
1325,LINDALE RURAL WSC,MUNICIPAL,I,SMITH,Y,397,426,447,463,479,495
1326,LINDEN,MUNICIPAL,D,CASS,N,347,331,315,302,289,276
1327,LINDSAY,MUNICIPAL,C,COOKE,N,216,220,223,223,223,223
1328,LITTLE ELM,MUNICIPAL,C,DENTON,N,5915,5620,5934,6195,6366,6366
1329,BELL COUNTY WCID 2,MUNICIPAL,G,BELL,N,343,362,378,386,396,407
1330,LITTLEFIELD,MUNICIPAL,O,LAMB,N,805,785,774,768,773,791
1331,LIVE OAK,MUNICIPAL,L,BEXAR,N,1700,1691,1691,1691,1691,1691
1332,"LIVESTOCK, ANDERSON",LIVESTOCK,I,ANDERSON,N,1321,1321,1321,1321,1321,1321
1333,"LIVESTOCK, ANDREWS",LIVESTOCK,F,ANDREWS,N,200,200,200,200,200,200
1334,"LIVESTOCK, ANGELINA",LIVESTOCK,I,ANGELINA,N,684,684,684,684,684,684
1335,"LIVESTOCK, ARANSAS",LIVESTOCK,N,ARANSAS,N,52,52,52,52,52,52
1336,"LIVESTOCK, ARCHER",LIVESTOCK,B,ARCHER,N,1686,1686,1686,1686,1686,1686
1337,"LIVESTOCK, ARMSTRONG",LIVESTOCK,A,ARMSTRONG,N,345,353,361,369,377,385
1338,"LIVESTOCK, ATASCOSA",LIVESTOCK,L,ATASCOSA,N,1537,1537,1537,1537,1537,1537
1339,"LIVESTOCK, AUSTIN",LIVESTOCK,H,AUSTIN,N,1222,1222,1222,1222,1222,1222
1340,"LIVESTOCK, BAILEY",LIVESTOCK,O,BAILEY,N,2471,2829,2854,2790,2730,2673
1341,"LIVESTOCK, BANDERA",LIVESTOCK,J,BANDERA,N,297,297,297,297,297,297
1342,"LIVESTOCK, BASTROP",LIVESTOCK,K,BASTROP,N,1250,1250,1250,1250,1250,1250
1343,"LIVESTOCK, BAYLOR",LIVESTOCK,B,BAYLOR,N,963,963,963,963,963,963
1344,"LIVESTOCK, BEE",LIVESTOCK,N,BEE,N,568,568,568,568,568,568
1345,"LIVESTOCK, BELL",LIVESTOCK,G,BELL,N,977,977,977,977,977,977
1346,"LIVESTOCK, BEXAR",LIVESTOCK,L,BEXAR,N,988,988,988,988,988,988
1347,"LIVESTOCK, BLANCO",LIVESTOCK,K,BLANCO,N,355,355,355,355,355,355
1348,"LIVESTOCK, BORDEN",LIVESTOCK,F,BORDEN,N,239,239,239,239,239,239
1349,"LIVESTOCK, BOSQUE",LIVESTOCK,G,BOSQUE,N,936,936,936,936,936,936
1350,"LIVESTOCK, BOWIE",LIVESTOCK,D,BOWIE,N,1321,1199,1028,880,821,821
1351,"LIVESTOCK, BRAZORIA",LIVESTOCK,H,BRAZORIA,N,1596,1596,1596,1596,1596,1596
1352,"LIVESTOCK, BRAZOS",LIVESTOCK,G,BRAZOS,N,1098,1098,1098,1098,1098,1098
1353,"LIVESTOCK, BREWSTER",LIVESTOCK,E,BREWSTER,N,495,495,495,495,495,495
1354,"LIVESTOCK, BRISCOE",LIVESTOCK,O,BRISCOE,N,299,307,316,325,333,337
1355,"LIVESTOCK, BROOKS",LIVESTOCK,N,BROOKS,N,478,478,478,478,478,478
1356,"LIVESTOCK, BROWN",LIVESTOCK,F,BROWN,N,972,972,972,972,972,972
1357,"LIVESTOCK, BURLESON",LIVESTOCK,G,BURLESON,N,1259,1259,1259,1259,1259,1259
1358,"LIVESTOCK, BURNET",LIVESTOCK,K,BURNET,N,795,795,795,795,795,795
1359,"LIVESTOCK, CALDWELL",LIVESTOCK,L,CALDWELL,N,831,831,831,831,831,831
1360,"LIVESTOCK, CALHOUN",LIVESTOCK,L,CALHOUN,N,282,282,282,282,282,282
1361,"LIVESTOCK, CALLAHAN",LIVESTOCK,G,CALLAHAN,N,861,861,861,861,861,861
1362,"LIVESTOCK, CAMERON",LIVESTOCK,M,CAMERON,N,287,287,287,287,287,287
1363,"LIVESTOCK, CAMP",LIVESTOCK,D,CAMP,N,1448,1448,1448,1448,1448,1448
1364,"LIVESTOCK, CARSON",LIVESTOCK,A,CARSON,N,337,343,350,357,364,371
1365,"LIVESTOCK, CASS",LIVESTOCK,D,CASS,N,792,792,792,792,792,792
1366,"LIVESTOCK, CASTRO",LIVESTOCK,O,CASTRO,N,9158,10223,10352,10230,10124,10026
1367,"LIVESTOCK, CHAMBERS",LIVESTOCK,H,CHAMBERS,N,521,521,521,521,521,521
1368,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,1231,1231,1231,1231,1231,1231
1369,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,328,335,343,351,359,368
1370,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,1443,1443,1443,1443,1443,1443
1371,"LIVESTOCK, COCHRAN",LIVESTOCK,O,COCHRAN,N,110,113,115,117,119,120
1372,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,265,265,265,265,265,265
1373,"LIVESTOCK, COLEMAN",LIVESTOCK,F,COLEMAN,N,741,741,741,741,741,741
1374,"LIVESTOCK, COLLIN",LIVESTOCK,C,COLLIN,N,801,801,801,801,801,801
1375,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,462,473,484,496,508,520
1376,"LIVESTOCK, COLORADO",LIVESTOCK,K,COLORADO,N,1279,1279,1279,1279,1279,1279
1377,"LIVESTOCK, COMAL",LIVESTOCK,L,COMAL,N,271,271,271,271,271,271
1378,"LIVESTOCK, COMANCHE",LIVESTOCK,G,COMANCHE,N,3436,3436,3436,3436,3436,3436
1379,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,479,479,479,479,479,479
1380,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,1508,1508,1508,1508,1508,1508
1381,"LIVESTOCK, CORYELL",LIVESTOCK,G,CORYELL,N,1109,1109,1109,1109,1109,1109
1382,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,376,376,376,376,376,376
1383,"LIVESTOCK, CRANE",LIVESTOCK,F,CRANE,N,60,60,60,60,60,60
1384,"LIVESTOCK, CROCKETT",LIVESTOCK,F,CROCKETT,N,514,514,514,514,514,514
1385,"LIVESTOCK, CROSBY",LIVESTOCK,O,CROSBY,N,175,180,185,189,194,196
1386,"LIVESTOCK, CULBERSON",LIVESTOCK,E,CULBERSON,N,294,294,294,294,294,294
1387,"LIVESTOCK, DALLAM",LIVESTOCK,A,DALLAM,N,5222,5475,5543,5613,5684,5757
1388,"LIVESTOCK, DALLAS",LIVESTOCK,C,DALLAS,N,248,248,248,248,248,248
1389,"LIVESTOCK, DAWSON",LIVESTOCK,O,DAWSON,N,64,65,67,69,71,72
1390,"LIVESTOCK, DEAF SMITH",LIVESTOCK,O,DEAF SMITH,N,12678,13612,13861,13929,14013,14105
1391,"LIVESTOCK, DELTA",LIVESTOCK,D,DELTA,N,511,511,511,511,511,511
1392,"LIVESTOCK, DENTON",LIVESTOCK,C,DENTON,N,840,840,840,840,840,840
1393,"LIVESTOCK, DEWITT",LIVESTOCK,L,DEWITT,N,1736,1736,1736,1736,1736,1736
1394,"LIVESTOCK, DICKENS",LIVESTOCK,O,DICKENS,N,388,398,408,418,428,431
1395,"LIVESTOCK, DIMMIT",LIVESTOCK,L,DIMMIT,N,367,367,367,367,367,367
1396,"LIVESTOCK, DONLEY",LIVESTOCK,A,DONLEY,N,1064,1075,1087,1099,1112,1125
1397,"LIVESTOCK, DUVAL",LIVESTOCK,N,DUVAL,N,566,566,566,566,566,566
1398,"LIVESTOCK, EASTLAND",LIVESTOCK,G,EASTLAND,N,962,962,962,962,962,962
1399,"LIVESTOCK, ECTOR",LIVESTOCK,F,ECTOR,N,140,140,140,140,140,140
1400,"LIVESTOCK, EDWARDS",LIVESTOCK,J,EDWARDS,N,474,474,474,474,474,474
1401,"LIVESTOCK, ELLIS",LIVESTOCK,C,ELLIS,N,923,923,923,923,923,923
1402,"LIVESTOCK, EL PASO",LIVESTOCK,E,EL PASO,N,194,194,194,194,194,194
1403,"LIVESTOCK, ERATH",LIVESTOCK,G,ERATH,N,5984,5984,5984,5984,5984,5984
1404,"LIVESTOCK, FALLS",LIVESTOCK,G,FALLS,N,1904,1904,1904,1904,1904,1904
1405,"LIVESTOCK, FANNIN",LIVESTOCK,C,FANNIN,N,1375,1375,1375,1375,1375,1375
1406,"LIVESTOCK, FAYETTE",LIVESTOCK,K,FAYETTE,N,1693,1693,1693,1693,1693,1693
1407,"LIVESTOCK, FISHER",LIVESTOCK,G,FISHER,N,484,484,484,484,484,484
1408,"LIVESTOCK, FLOYD",LIVESTOCK,O,FLOYD,N,1222,1236,1250,1265,1280,1287
